N	Acuraccy	Precision	Recall	F-Measure
473	0.6301075	0.697479	0.62406015	0.65873015
474	0.6309013	0.697479	0.62406015	0.65873015
475	0.62955034	0.697479	0.6217228	0.6574257
476	0.6282051	0.697479	0.619403	0.6561265
477	0.62899786	0.697479	0.619403	0.6561265
478	0.6297872	0.697479	0.619403	0.6561265
479	0.6284501	0.69456065	0.619403	0.65483236
480	0.6292373	0.69456065	0.619403	0.65483236
481	0.63002115	0.6958333	0.62081784	0.6561886
482	0.628692	0.6929461	0.62081784	0.654902
483	0.62736845	0.69008267	0.62081784	0.65362036
484	0.62815124	0.69008267	0.62081784	0.65362036
485	0.6289308	0.69008267	0.62081784	0.65362036
486	0.6297071	0.69008267	0.62081784	0.65362036
487	0.62839246	0.6872428	0.62081784	0.65234375
488	0.62916666	0.6885246	0.62222224	0.6536965
489	0.62785864	0.6885246	0.6199262	0.6524272
490	0.62655604	0.6885246	0.61764705	0.6511628
491	0.6273292	0.6885246	0.61764705	0.6511628
492	0.62603307	0.6885246	0.61538464	0.64990324
493	0.6268041	0.6885246	0.61538464	0.64990324
494	0.627572	0.6885246	0.61538464	0.64990324
495	0.62628335	0.6857143	0.61538464	0.6486487
496	0.6270492	0.6869919	0.6167883	0.65
497	0.6257669	0.68421054	0.6167883	0.6487524
498	0.6265306	0.6854839	0.6181818	0.65009564
499	0.6252546	0.6827309	0.6181818	0.648855
500	0.62398374	0.68	0.6181818	0.64761907
501	0.62398374	0.68	0.6181818	0.64761907
502	0.62271804	0.67729086	0.6181818	0.6463879
503	0.6234818	0.6785714	0.6195652	0.64772725
504	0.62222224	0.6758893	0.6195652	0.64650285
505	0.62096775	0.6732283	0.6195652	0.645283
506	0.6217304	0.6745098	0.6209386	0.6466165
507	0.62249	0.6745098	0.6209386	0.6466165
508	0.6232465	0.6745098	0.6209386	0.6466165
509	0.624	0.6745098	0.6209386	0.6466165
510	0.6247505	0.6745098	0.6209386	0.6466165
511	0.62350595	0.6745098	0.61870503	0.64540344
512	0.62425447	0.6745098	0.61870503	0.64540344
513	0.6230159	0.6745098	0.61648744	0.6441947
514	0.62376237	0.6745098	0.61648744	0.6441947
515	0.6225296	0.6745098	0.6142857	0.6429907
516	0.62327415	0.67578125	0.61565834	0.6443203
517	0.62204725	0.67315173	0.61565834	0.6431227
518	0.6208252	0.67054266	0.61565834	0.64192945
519	0.61960787	0.66795367	0.61565834	0.64074075
520	0.6183953	0.6653846	0.61565834	0.63955635
521	0.6171875	0.66283524	0.61565834	0.63837636
522	0.61793375	0.66412216	0.61702126	0.6397059
523	0.6167315	0.66159695	0.61702126	0.6385321
524	0.615534	0.65909094	0.61702126	0.63736266
525	0.61627907	0.6603774	0.6183746	0.6386862
526	0.61508703	0.6603774	0.61619717	0.63752276
527	0.6158301	0.6603774	0.61619717	0.63752276
528	0.61657035	0.6603774	0.61619717	0.63752276
529	0.61730766	0.6603774	0.61619717	0.63752276
530	0.61804223	0.6603774	0.61619717	0.63752276
531	0.61685824	0.6603774	0.61403507	0.6363637
532	0.61759084	0.6616541	0.61538464	0.6376811
533	0.6164122	0.65917605	0.61538464	0.6365281
534	0.61714286	0.6604478	0.6167247	0.6378378
535	0.6159696	0.65799254	0.6167247	0.6366906
536	0.61669827	0.65925926	0.6180556	0.6379928
537	0.61742425	0.6605166	0.61937714	0.63928574
538	0.6162571	0.6605166	0.6172414	0.63814616
539	0.61698115	0.6617647	0.6185567	0.6394316
