N|TP|FP|FN|TN|Acuraccy|Precision|Recall|F-Measure
419|354|13|1|53|0.8432304|0.9645777|0.8697789|0.9147287
420|355|13|1|53|0.8436019|0.96467394|0.87009805|0.91494846
421|356|13|1|53|0.8439716|0.96476966|0.8704156|0.9151671
422|356|13|1|54|0.8419811|0.96476966|0.8682927|0.9139923
423|357|13|1|54|0.8423529|0.96486485|0.8686131|0.9142126
424|357|14|1|54|0.8403756|0.9622642|0.8686131|0.91304344
425|358|14|1|54|0.84074944|0.96236557|0.86893207|0.9132653
426|359|14|1|54|0.8411215|0.9624665|0.8692494|0.91348606
427|360|14|1|54|0.8414918|0.96256685|0.8695652|0.9137055
428|361|14|1|54|0.8418605|0.9626667|0.86987954|0.9139241
429|362|14|1|54|0.8422274|0.96276593|0.8701923|0.9141414
430|363|14|1|54|0.8425926|0.9628647|0.8705036|0.91435766
431|364|14|1|54|0.8429561|0.962963|0.87081337|0.9145729
432|365|14|1|54|0.843318|0.9630607|0.8711217|0.91478693
433|366|14|1|54|0.8436782|0.9631579|0.87142855|0.915
434|367|14|1|54|0.8440367|0.9632546|0.87173396|0.9152119
435|368|14|1|54|0.8443936|0.9633508|0.8720379|0.91542286
436|369|14|1|54|0.84474885|0.9634465|0.87234044|0.9156328
437|369|14|1|55|0.8428246|0.9634465|0.870283|0.91449815
438|370|14|1|55|0.8431818|0.9635417|0.87058824|0.9147095
439|371|14|1|55|0.8435374|0.96363634|0.87089205|0.9149198
440|372|14|1|55|0.8438914|0.9637306|0.87119436|0.9151291
441|373|14|1|55|0.84424376|0.9638243|0.8714953|0.91533744
442|373|14|1|56|0.8423423|0.9638243|0.86946386|0.9142156
443|374|14|1|56|0.8426966|0.96391755|0.8697674|0.9144255
444|374|15|1|56|0.8408072|0.9614396|0.8697674|0.9133089
445|375|15|1|56|0.84116334|0.96153843|0.8700696|0.9135201
446|375|16|1|56|0.83928573|0.95907927|0.8700696|0.91240877
447|376|16|1|56|0.83964366|0.9591837|0.8703704|0.9126214
448|376|16|1|57|0.8377778|0.9591837|0.8683603|0.9115152
449|377|16|1|57|0.83813745|0.9592875|0.8686636|0.9117291
450|377|16|1|58|0.8362832|0.9592875|0.8666667|0.910628
451|378|16|1|58|0.8366446|0.9593909|0.8669725|0.91084343
452|379|16|1|58|0.8370044|0.9594937|0.8672769|0.9110577
453|380|16|1|58|0.83736265|0.959596|0.86757994|0.91127104
454|381|16|1|58|0.8377193|0.9596977|0.86788154|0.9114832
455|382|16|1|58|0.8380744|0.959799|0.8681818|0.9116945
456|383|16|1|58|0.83842796|0.9598997|0.86848074|0.91190475
457|384|16|1|58|0.83878|0.96|0.8687783|0.91211396
458|385|16|1|58|0.83913046|0.96009976|0.86907446|0.9123223
459|386|16|1|58|0.8394794|0.960199|0.8693694|0.9125296
460|386|16|1|59|0.83766234|0.960199|0.8674157|0.9114521
461|387|16|1|59|0.83801293|0.96029776|0.86771303|0.9116608
462|387|16|1|60|0.8362069|0.96029776|0.86577183|0.9105882
463|388|16|1|60|0.8365591|0.96039605|0.8660714|0.9107981
464|389|16|1|60|0.8369099|0.9604938|0.8663697|0.91100705
465|390|16|1|60|0.8372591|0.96059114|0.8666667|0.91121495
466|391|16|1|60|0.83760685|0.96068794|0.8669623|0.9114219
467|392|16|1|60|0.8379531|0.9607843|0.86725664|0.91162795
468|393|16|1|60|0.83829784|0.9608802|0.86754966|0.9118329
469|394|16|1|60|0.83864117|0.9609756|0.8678414|0.912037
470|395|16|1|60|0.83898306|0.96107054|0.8681319|0.9122402
471|396|16|1|60|0.83932346|0.9611651|0.8684211|0.9124424
472|397|16|1|60|0.83966243|0.96125907|0.86870897|0.91264373
473|398|16|1|60|0.84|0.96135265|0.8689956|0.91284406
474|399|16|1|60|0.84033614|0.9614458|0.86928105|0.9130435
475|400|16|1|60|0.8406709|0.96153843|0.8695652|0.91324204
476|401|16|1|60|0.8410042|0.9616307|0.86984813|0.91343963
477|402|16|1|60|0.84133613|0.9617225|0.8701299|0.9136363
478|403|16|1|60|0.84166664|0.96181387|0.8704104|0.9138322
479|404|16|1|60|0.84199584|0.96190476|0.87068963|0.9140271
480|404|16|1|61|0.84024894|0.96190476|0.8688172|0.9129943
481|404|16|1|62|0.8385093|0.96190476|0.8669528|0.9119639
482|405|16|1|62|0.838843|0.96199524|0.8672377|0.9121621
483|406|16|1|62|0.8391753|0.9620853|0.86752135|0.91235954
484|407|16|1|62|0.83950615|0.96217495|0.8678038|0.9125561
485|408|16|1|62|0.8398357|0.9622642|0.8680851|0.91275173
486|408|16|1|63|0.83811474|0.9622642|0.86624205|0.91173184
487|409|16|1|63|0.8384458|0.96235293|0.8665254|0.9119286
488|410|16|1|63|0.8387755|0.9624413|0.86680764|0.9121247
489|410|16|1|64|0.8370672|0.9624413|0.8649789|0.9111111
490|411|16|1|64|0.83739835|0.9625293|0.86526316|0.9113083
491|412|16|1|64|0.8377282|0.9626168|0.8655462|0.91150445
492|413|16|1|64|0.8380567|0.96270394|0.8658281|0.91169983
493|414|16|1|64|0.83838385|0.96279067|0.8661088|0.91189426
494|415|16|1|64|0.83870965|0.96287704|0.8663883|0.9120879
495|416|16|1|64|0.8390342|0.962963|0.8666667|0.9122807
496|417|16|1|64|0.83935744|0.9630485|0.8669439|0.91247267
497|418|16|1|64|0.83967936|0.96313363|0.8672199|0.91266376
498|419|16|1|64|0.84|0.9632184|0.8674948|0.912854
499|420|16|1|64|0.84031934|0.96330273|0.8677686|0.91304344
500|421|16|1|64|0.84063745|0.9633867|0.8680412|0.9132321
501|422|16|1|64|0.8409543|0.96347034|0.8683128|0.91341996
502|423|16|1|64|0.84126985|0.96355355|0.86858314|0.9136069
503|423|17|1|64|0.83960396|0.9613636|0.86858314|0.9126213
504|424|17|1|64|0.83992094|0.96145123|0.86885244|0.9128095
505|425|17|1|64|0.84023666|0.96153843|0.86912066|0.91299677
506|426|17|1|64|0.8405512|0.9616253|0.86938775|0.91318333
507|427|17|1|64|0.8408644|0.9617117|0.86965376|0.913369
508|428|17|1|64|0.84117645|0.9617978|0.8699187|0.9135539
509|429|17|1|64|0.8414873|0.9618834|0.8701826|0.913738
510|430|17|1|64|0.8417969|0.96196866|0.8704454|0.9139214
511|430|17|1|65|0.84015596|0.96196866|0.86868685|0.9129512
512|431|17|1|65|0.8404669|0.9620536|0.8689516|0.9131356
513|431|18|1|65|0.83883494|0.9599109|0.8689516|0.91216934
514|432|18|1|65|0.83914727|0.96|0.8692153|0.91235477
515|433|18|1|65|0.8394584|0.9600887|0.8694779|0.91253954
516|434|18|1|65|0.83976835|0.960177|0.8697395|0.9127235
517|435|18|1|65|0.84007704|0.9602649|0.87|0.91290665
518|436|18|1|65|0.8403846|0.9603524|0.87025946|0.9130889
519|437|18|1|65|0.840691|0.96043956|0.8705179|0.91327065
520|438|18|1|65|0.84099615|0.9605263|0.87077534|0.91345143
521|439|18|1|65|0.8413002|0.9606127|0.87103176|0.9136316
522|439|19|1|65|0.8396947|0.9585153|0.87103176|0.91268194
523|439|19|1|66|0.83809525|0.9585153|0.8693069|0.91173416
524|439|20|1|66|0.8365019|0.95642704|0.8693069|0.9107884
525|439|20|1|67|0.8349146|0.95642704|0.86758894|0.9098446
526|440|20|1|67|0.83522725|0.95652175|0.8678501|0.9100311
527|441|20|1|67|0.83553874|0.95661604|0.86811024|0.9102167
528|442|20|1|67|0.83584905|0.95671|0.86836934|0.9104017
529|443|20|1|67|0.8361582|0.95680344|0.8686274|0.9105858
530|444|20|1|67|0.8364662|0.95689654|0.86888456|0.9107692
531|445|20|1|67|0.836773|0.9569892|0.8691406|0.91095185
532|446|20|1|67|0.83707863|0.95708156|0.86939573|0.9111338
533|446|20|1|68|0.835514|0.95708156|0.8677043|0.9102041
534|447|20|1|68|0.8358209|0.95717347|0.86796117|0.910387
535|448|20|1|68|0.8361266|0.95726496|0.86821705|0.9105691
536|449|20|1|68|0.8364312|0.9573561|0.868472|0.9107505
537|450|20|1|68|0.8367347|0.9574468|0.8687259|0.9109312
538|451|20|1|68|0.837037|0.9575372|0.8689788|0.9111112
539|452|20|1|68|0.83733827|0.9576271|0.86923075|0.91129035
540|453|20|1|68|0.8376384|0.9577167|0.86948174|0.91146874
541|454|20|1|68|0.8379374|0.95780593|0.8697318|0.9116466
542|455|20|1|68|0.8382353|0.95789474|0.8699809|0.9118237
543|456|20|1|68|0.8385321|0.9579832|0.870229|0.912
544|457|20|1|68|0.83882785|0.9580713|0.8704762|0.91217566
545|457|20|1|69|0.83729434|0.9580713|0.86882126|0.91126615
546|458|20|1|69|0.83759123|0.95815897|0.86907023|0.91144276
547|459|20|1|69|0.83788705|0.95824635|0.8693182|0.9116187
548|460|20|1|69|0.8381818|0.9583333|0.8695652|0.9117938
549|461|20|1|69|0.8384755|0.95842|0.8698113|0.9119683
550|462|20|1|69|0.8387681|0.9585062|0.8700565|0.91214216
551|463|20|1|69|0.83905965|0.9585921|0.87030077|0.91231525
552|464|20|1|69|0.83935016|0.9586777|0.8705441|0.91248775
553|465|20|1|69|0.83963966|0.9587629|0.8707865|0.9126595
554|466|20|1|69|0.83992803|0.95884776|0.87102807|0.9128306
555|467|20|1|69|0.84021544|0.9589322|0.87126863|0.9130009
556|468|20|1|69|0.8405018|0.9590164|0.87150836|0.91317075
557|469|20|1|69|0.8407871|0.9591002|0.8717472|0.9133398
558|470|20|1|69|0.8410714|0.9591837|0.87198514|0.91350824
559|471|20|1|69|0.8413547|0.9592668|0.87222224|0.913676
560|471|20|1|70|0.83985764|0.9592668|0.87061|0.9127907
561|472|20|1|70|0.8401421|0.9593496|0.8708487|0.91295934
562|473|20|1|70|0.84042555|0.95943207|0.87108654|0.9131274
563|474|20|1|70|0.84070796|0.95951414|0.8713235|0.91329473
564|475|20|1|70|0.8409894|0.959596|0.8715596|0.91346157
565|476|20|1|70|0.84126985|0.9596774|0.8717949|0.9136276
566|477|20|1|70|0.8415493|0.9597586|0.87202924|0.9137931
567|477|20|1|71|0.8400703|0.9597586|0.870438|0.9129186
568|477|21|1|71|0.83859646|0.9578313|0.870438|0.91204596
569|478|21|1|71|0.83887917|0.95791584|0.87067395|0.91221374
570|479|21|1|71|0.83916086|0.958|0.8709091|0.91238093
571|480|21|1|71|0.83944154|0.9580838|0.8711434|0.9125475
572|481|21|1|71|0.83972126|0.9581673|0.8713768|0.91271347
573|482|21|1|71|0.84|0.9582505|0.8716094|0.91287875
574|483|21|1|71|0.8402778|0.9583333|0.87184113|0.9130435
575|484|21|1|71|0.8405546|0.95841587|0.8720721|0.9132076
576|485|21|1|71|0.84083045|0.958498|0.8723022|0.91337097
577|486|21|1|71|0.84110534|0.9585799|0.8725314|0.91353387
578|487|21|1|71|0.8413793|0.95866144|0.8727599|0.91369605
579|487|21|1|72|0.83993113|0.95866144|0.8711986|0.91283983
580|488|21|1|72|0.8402062|0.9587426|0.87142855|0.9130028
581|488|21|1|73|0.838765|0.9587426|0.86987525|0.91214955
582|488|21|1|74|0.8373288|0.9587426|0.8683274|0.91129786
583|488|21|1|75|0.83589745|0.9587426|0.8667851|0.9104478
584|489|21|1|75|0.83617747|0.9588235|0.86702126|0.9106145
585|489|22|1|75|0.834753|0.95694715|0.86702126|0.9097674
586|490|22|1|75|0.835034|0.95703125|0.86725664|0.909935
587|490|23|1|75|0.8336163|0.9551657|0.86725664|0.90909094
588|490|23|1|76|0.8322034|0.9551657|0.8657244|0.90824836
589|491|23|1|76|0.8324873|0.95525295|0.8659612|0.9084181
590|492|23|1|76|0.8327703|0.9553398|0.86619717|0.9085872
591|493|23|1|76|0.8330523|0.95542634|0.8664323|0.9087557
592|494|23|1|76|0.8333333|0.9555126|0.8666667|0.9089236
593|495|23|1|76|0.83361346|0.9555985|0.86690015|0.90909094
594|496|23|1|76|0.83389264|0.955684|0.86713284|0.9092576
595|496|23|1|77|0.8324958|0.955684|0.86561954|0.9084249
596|496|23|1|78|0.8311037|0.955684|0.8641115|0.9075938
597|497|23|1|78|0.8313857|0.95576924|0.8643478|0.9077626
598|498|23|1|78|0.83166665|0.9558541|0.8645833|0.90793073
599|498|23|1|79|0.83028287|0.9558541|0.8630849|0.90710384
600|498|23|1|80|0.8289037|0.9558541|0.8615917|0.90627843
601|499|23|1|80|0.8291874|0.9559387|0.8618308|0.90644866
602|500|23|1|80|0.8294702|0.9560229|0.86206895|0.9066183
603|500|23|1|81|0.8280992|0.9560229|0.8605852|0.90579706
604|500|23|1|82|0.8267327|0.9560229|0.85910654|0.9049773
605|501|23|1|82|0.82701814|0.95610684|0.8593482|0.9051491
606|501|24|1|82|0.8256579|0.95428574|0.8593482|0.9043321
607|501|24|1|83|0.82430214|0.95428574|0.8578767|0.90351677
608|501|24|1|84|0.82295084|0.95428574|0.85641026|0.9027027
609|501|24|1|85|0.82160395|0.95428574|0.8549488|0.90189016
610|501|24|1|86|0.8202614|0.95428574|0.8534923|0.9010791
611|501|24|1|87|0.81892335|0.95428574|0.8520408|0.9002695
612|501|24|1|88|0.8175896|0.95428574|0.8505942|0.89946145
613|502|24|1|88|0.8178862|0.95437264|0.8508475|0.8996416
614|503|24|1|88|0.8181818|0.9544592|0.85109985|0.8998211
615|504|24|1|88|0.8184765|0.95454544|0.8513514|0.9000001
616|505|24|1|88|0.81877023|0.9546314|0.851602|0.9001782
617|505|24|1|89|0.8174475|0.9546314|0.85016835|0.8993767
618|505|24|1|90|0.816129|0.9546314|0.8487395|0.8985765
619|506|24|1|90|0.81642514|0.954717|0.8489933|0.8987567
620|507|24|1|90|0.81672025|0.9548023|0.8492462|0.8989361
621|508|24|1|90|0.81701446|0.9548872|0.84949833|0.8991151
622|508|24|1|91|0.8157051|0.9548872|0.84808016|0.8983201
623|509|24|1|91|0.816|0.95497185|0.84833336|0.8984996
624|509|25|1|91|0.8146965|0.95318353|0.84833336|0.8977073
625|510|25|1|91|0.814992|0.95327103|0.84858567|0.8978873
626|511|25|1|91|0.81528664|0.95335823|0.8488372|0.8980668
627|512|25|1|91|0.8155803|0.9534451|0.8490879|0.8982457
628|513|25|1|91|0.815873|0.9535316|0.84933776|0.89842385
629|514|25|1|91|0.8161648|0.9536178|0.8495868|0.8986014
630|514|26|1|91|0.8148734|0.95185184|0.8495868|0.89781666
631|515|26|1|91|0.8151659|0.95194083|0.849835|0.89799476
632|516|26|1|91|0.8154574|0.9520295|0.8500824|0.8981723
633|516|26|1|92|0.8141732|0.9520295|0.8486842|0.8973913
634|517|26|1|92|0.8144654|0.95211786|0.8489327|0.8975695
635|517|26|1|93|0.8131868|0.95211786|0.847541|0.89679104
636|517|26|1|94|0.81191224|0.95211786|0.84615386|0.8960139
637|517|26|1|95|0.81064165|0.95211786|0.84477127|0.89523816
638|517|26|1|96|0.809375|0.95211786|0.84339315|0.89446366
639|517|26|1|97|0.8081123|0.95211786|0.84201956|0.8936905
640|518|26|1|97|0.80841124|0.9522059|0.8422764|0.89387405
641|519|26|1|97|0.8087092|0.9522936|0.84253246|0.89405686
642|519|26|1|98|0.8074534|0.9522936|0.8411669|0.8932874
643|520|26|1|98|0.80775195|0.95238096|0.8414239|0.89347076
644|521|26|1|98|0.80804956|0.952468|0.8416801|0.8936535
645|522|26|1|98|0.8083462|0.95255476|0.84193546|0.8938356
646|522|26|1|99|0.80709875|0.95255476|0.8405797|0.893071
647|523|26|1|99|0.807396|0.9526412|0.840836|0.8932536
648|524|26|1|99|0.8076923|0.95272726|0.8410915|0.89343566
649|525|26|1|99|0.8079877|0.9528131|0.84134614|0.8936171
650|526|26|1|99|0.8082822|0.95289856|0.8416|0.8937978
651|527|26|1|99|0.8085758|0.95298374|0.841853|0.89397794
652|527|26|1|100|0.80733943|0.95298374|0.84051037|0.89322037
653|528|26|1|100|0.8076336|0.9530686|0.84076434|0.893401
654|528|26|1|101|0.80640244|0.9530686|0.83942765|0.89264584
655|529|26|1|101|0.80669713|0.95315313|0.8396825|0.892827
656|530|26|1|101|0.80699086|0.9532374|0.8399366|0.8930076
657|530|26|1|102|0.8057663|0.9532374|0.8386076|0.8922559
658|531|26|1|102|0.8060606|0.95332134|0.83886254|0.892437
659|531|27|1|102|0.80484116|0.9516129|0.83886254|0.8916877
660|532|27|1|102|0.80513597|0.95169944|0.8391167|0.89186925
661|532|27|1|103|0.8039216|0.95169944|0.83779526|0.8911222
662|532|27|1|104|0.80271083|0.95169944|0.836478|0.89037657
663|533|27|1|104|0.80300754|0.95178574|0.8367347|0.89055973
664|534|27|1|104|0.8033033|0.95187163|0.8369906|0.8907423
665|535|27|1|104|0.8035982|0.9519573|0.8372457|0.8909243
666|536|27|1|104|0.8038922|0.95204264|0.8375|0.89110553
667|537|27|1|104|0.80418533|0.95212764|0.83775353|0.8912863
668|538|27|1|104|0.80447763|0.9522124|0.83800626|0.8914665
669|539|27|1|104|0.804769|0.9522968|0.83825815|0.8916459
670|540|27|1|104|0.80505955|0.95238096|0.8385093|0.89182496
671|540|28|1|104|0.8038633|0.9507042|0.8385093|0.8910891
672|541|28|1|104|0.8041543|0.9507909|0.83875966|0.89126855
673|542|28|1|104|0.80444443|0.9508772|0.8390093|0.8914474
674|542|29|1|104|0.8032544|0.9492119|0.8390093|0.8907149
675|542|30|1|104|0.80206794|0.94755244|0.8390093|0.8899836
676|542|30|1|105|0.80088496|0.94755244|0.8377125|0.8892535
677|543|30|1|105|0.8011782|0.947644|0.837963|0.8894349
678|543|30|1|106|0.8|0.947644|0.8366718|0.8887071
679|543|30|1|107|0.79882526|0.947644|0.8353846|0.88798034
680|543|30|1|108|0.797654|0.947644|0.8341014|0.88725483
681|543|30|1|109|0.7964861|0.947644|0.8328221|0.88653064
682|543|30|1|110|0.79532164|0.947644|0.8315467|0.88580745
683|543|30|1|111|0.7941606|0.947644|0.83027524|0.8850855
684|543|30|1|112|0.7930029|0.947644|0.8290076|0.88436484
685|543|30|1|113|0.7918486|0.947644|0.8277439|0.88364524
686|543|30|1|114|0.7906977|0.947644|0.826484|0.8829268
687|543|30|1|115|0.78955007|0.947644|0.825228|0.8822096
688|543|30|1|116|0.7884058|0.947644|0.82397574|0.8814935
689|543|30|1|117|0.7872648|0.947644|0.82272726|0.8807786
690|543|30|1|118|0.78612715|0.947644|0.8214826|0.88006485
691|543|30|1|119|0.7849928|0.947644|0.8202417|0.8793523
692|543|30|1|120|0.7838617|0.947644|0.81900454|0.8786408
693|543|30|1|121|0.7827338|0.947644|0.8177711|0.8779305
694|544|30|1|121|0.78304595|0.9477352|0.81804514|0.8781276
695|545|30|1|121|0.78335726|0.9478261|0.8183183|0.8783239
696|546|30|1|121|0.7836676|0.9479167|0.8185907|0.8785197
697|547|30|1|121|0.7839771|0.9480069|0.81886226|0.87871486
698|548|30|1|121|0.7842857|0.9480969|0.81913304|0.87890935
699|549|30|1|121|0.78459346|0.9481865|0.819403|0.87910324
700|549|31|1|121|0.78347576|0.94655174|0.819403|0.8784
701|549|31|1|122|0.7823613|0.94655174|0.8181818|0.8776979
702|550|31|1|122|0.78267044|0.9466437|0.81845236|0.87789303
703|551|31|1|122|0.7829787|0.9467354|0.8187221|0.87808764
704|551|31|1|123|0.7818697|0.9467354|0.81750745|0.8773885
705|551|31|1|124|0.7807638|0.9467354|0.8162963|0.8766905
706|552|31|1|124|0.78107345|0.94682676|0.8165681|0.8768864
707|553|31|1|124|0.7813822|0.94691783|0.816839|0.8770817
708|553|31|1|125|0.78028166|0.94691783|0.8156342|0.8763867
709|554|31|1|125|0.7805907|0.94700855|0.81590575|0.8765823
710|555|31|1|125|0.78089887|0.947099|0.8161765|0.8767773
711|555|31|1|126|0.77980363|0.947099|0.81497794|0.8760852
712|555|31|1|127|0.7787115|0.947099|0.813783|0.8753944
713|556|31|1|127|0.77902097|0.9471891|0.8140556|0.8755905
714|556|31|1|128|0.77793294|0.9471891|0.8128655|0.87490165
715|557|31|1|128|0.7782427|0.9472789|0.81313866|0.87509817
716|558|31|1|128|0.7785515|0.94736844|0.81341106|0.8752941
717|559|31|1|128|0.77885956|0.9474576|0.8136827|0.8754894
718|559|31|1|129|0.7777778|0.9474576|0.8125|0.8748044
719|560|31|1|129|0.778086|0.94754654|0.81277215|0.875
720|561|31|1|129|0.7783933|0.9476351|0.8130435|0.875195
721|561|31|1|130|0.77731675|0.9476351|0.8118669|0.8745129
722|562|31|1|130|0.7776243|0.94772345|0.81213874|0.8747082
723|562|32|1|130|0.7765517|0.94612795|0.81213874|0.87402797
724|563|32|1|130|0.7768595|0.9462185|0.8124098|0.87422353
725|564|32|1|130|0.7771664|0.94630873|0.8126801|0.8744186
726|565|32|1|130|0.77747256|0.9463987|0.81294966|0.874613
727|566|32|1|130|0.7777778|0.9464883|0.8132184|0.8748068
728|566|33|1|130|0.77671236|0.9449082|0.8132184|0.8741313
729|567|33|1|130|0.7770178|0.945|0.8134864|0.8743254
730|568|33|1|130|0.7773224|0.9450915|0.8137536|0.8745188
731|569|33|1|130|0.7776262|0.94518274|0.81402004|0.8747118
732|570|33|1|130|0.7779291|0.94527364|0.8142857|0.87490404
733|571|33|1|130|0.77823126|0.94536424|0.81455064|0.8750958
734|572|33|1|130|0.7785326|0.94545454|0.8148148|0.8752869
735|573|33|1|130|0.7788331|0.94554454|0.81507826|0.87547755
736|574|33|1|130|0.7791328|0.94563425|0.81534094|0.8756675
737|575|33|1|130|0.77943164|0.9457237|0.81560284|0.8758568
738|576|33|1|130|0.7797297|0.9458128|0.815864|0.8760457
739|577|33|1|130|0.780027|0.94590163|0.8161245|0.8762339
740|578|33|1|130|0.78032345|0.9459902|0.8163842|0.8764216
741|579|33|1|130|0.7806191|0.9460784|0.8166432|0.8766086
742|580|33|1|130|0.78091395|0.9461664|0.8169014|0.87679523
743|581|33|1|130|0.78120804|0.9462541|0.81715894|0.87698114
744|582|33|1|130|0.78150135|0.94634145|0.8174157|0.8771665
745|583|33|1|130|0.78179383|0.9464286|0.81767184|0.87735146
746|584|33|1|130|0.78208554|0.9465154|0.8179272|0.8775357
747|584|34|1|130|0.7810414|0.94498384|0.8179272|0.87687683
748|585|34|1|130|0.7813333|0.9450727|0.8181818|0.8770614
749|586|34|1|130|0.7816245|0.9451613|0.8184357|0.87724555
750|587|34|1|130|0.7819149|0.9452496|0.818689|0.877429
751|588|34|1|130|0.7822045|0.9453376|0.81894153|0.877612
752|589|34|1|130|0.78249335|0.94542533|0.8191933|0.8777943
753|590|34|1|130|0.7827815|0.94551283|0.8194444|0.87797624
754|591|34|1|130|0.7830688|0.9456|0.8196949|0.8781575
755|591|34|1|131|0.78203434|0.9456|0.8185595|0.87750554
756|592|34|1|131|0.7823219|0.9456869|0.8188105|0.87768716
757|592|34|1|132|0.7812912|0.9456869|0.8176796|0.87703705
758|593|34|1|132|0.78157896|0.94577354|0.81793106|0.877219
759|593|34|1|133|0.7805519|0.94577354|0.8168044|0.8765706
760|593|34|1|134|0.77952754|0.94577354|0.81568086|0.8759232
761|593|34|1|135|0.7785059|0.94577354|0.8145604|0.8752767
762|594|34|1|135|0.77879584|0.94585985|0.8148148|0.87546057
763|594|34|1|136|0.7777778|0.94585985|0.81369865|0.8748159
764|595|34|1|136|0.7780679|0.9459459|0.81395346|0.87499994
765|595|34|1|137|0.7770535|0.9459459|0.81284153|0.8743571
766|595|34|1|138|0.7760417|0.9459459|0.8117326|0.8737151
767|596|34|1|138|0.7763329|0.94603175|0.8119891|0.8739003
768|596|34|1|139|0.7753247|0.94603175|0.81088436|0.8732601
769|597|34|1|139|0.7756161|0.9461173|0.8111413|0.8734455
770|598|34|1|139|0.77590674|0.9462025|0.81139755|0.87363034
771|599|34|1|139|0.77619666|0.9462875|0.81165314|0.87381476
772|599|34|1|140|0.7751938|0.9462875|0.8105548|0.8731778
773|600|34|1|140|0.77548385|0.9463722|0.8108108|0.87336236
774|601|34|1|140|0.77577317|0.9464567|0.81106615|0.87354654
775|602|34|1|140|0.7760618|0.9465409|0.8113208|0.87373006
776|603|34|1|140|0.7763496|0.9466248|0.8115747|0.87391305
777|604|34|1|140|0.7766367|0.94670844|0.81182796|0.87409556
778|605|34|1|140|0.77692306|0.9467919|0.81208056|0.8742775
779|606|34|1|140|0.7772087|0.946875|0.81233245|0.87445885
780|607|34|1|140|0.7774936|0.9469579|0.8125837|0.87463987
781|607|34|1|141|0.77650064|0.9469579|0.81149733|0.87401
782|608|34|1|141|0.77678573|0.9470405|0.811749|0.87419116
783|609|34|1|141|0.77707005|0.9471229|0.812|0.8743719
784|609|34|1|142|0.77608144|0.9471229|0.81091875|0.8737446
785|610|34|1|142|0.77636594|0.94720495|0.8111702|0.8739255
786|610|34|1|143|0.77538073|0.94720495|0.810093|0.8732999
787|611|34|1|143|0.7756654|0.94728684|0.8103448|0.87348104
788|612|34|1|143|0.77594936|0.94736844|0.81059605|0.8736617
789|613|34|1|143|0.7762326|0.94744974|0.81084657|0.8738418
790|614|34|1|143|0.7765151|0.94753087|0.81109643|0.87402135
791|615|34|1|143|0.776797|0.9476117|0.81134564|0.8742004
792|616|34|1|143|0.7770781|0.94769233|0.8115942|0.87437904
793|617|34|1|143|0.7773585|0.9477727|0.8118421|0.8745571
794|618|34|1|143|0.7776382|0.9478528|0.8120894|0.87473464
795|619|34|1|143|0.7779172|0.9479326|0.81233597|0.87491167
796|620|34|1|143|0.7781955|0.94801223|0.8125819|0.8750882
797|621|34|1|143|0.7784731|0.9480916|0.8128272|0.8752643
798|622|34|1|143|0.77875|0.9481707|0.8130719|0.8754399
799|623|34|1|143|0.7790262|0.94824964|0.8133159|0.8756149
800|624|34|1|143|0.77930176|0.94832826|0.8135593|0.87578946
801|625|34|1|143|0.7795766|0.9484067|0.81380206|0.87596357
802|626|34|1|143|0.7798507|0.94848484|0.81404424|0.87613714
803|627|34|1|143|0.78012425|0.9485628|0.8142857|0.8763102
804|627|35|1|143|0.7791563|0.9471299|0.8142857|0.8756983
805|628|35|1|143|0.77943|0.94720966|0.8145266|0.8758717
