N|Acuraccy|Precision|Recall|F-Measure
829|0.56920075|0.83773583|0.555|0.6676692
831|0.5700389|0.83773583|0.555|0.6676692
832|0.56893206|0.83773583|0.553616|0.6666667
834|0.5697674|0.83773583|0.553616|0.6666667
835|0.5705996|0.8383459|0.55472636|0.6676647
837|0.56949806|0.8383459|0.55334985|0.6666666
839|0.5684008|0.8383459|0.5519802|0.66567165
840|0.5692308|0.8389513|0.5530864|0.6666667
841|0.5700576|0.8395522|0.5541872|0.66765577
843|0.5700576|0.8395522|0.5541872|0.66765577
844|0.5689655|0.8395522|0.55282557|0.6666666
846|0.56787765|0.8395522|0.5514706|0.66568047
850|0.5667939|0.8395522|0.55012226|0.66469723
851|0.5657143|0.8395522|0.5487805|0.66371685
852|0.5646388|0.8395522|0.54744524|0.6627393
855|0.56356734|0.8395522|0.54611653|0.66176474
856|0.56439394|0.8395522|0.54611653|0.66176474
858|0.5652174|0.8395522|0.54611653|0.66176474
859|0.5660377|0.8395522|0.54611653|0.66176474
860|0.566855|0.8395522|0.54611653|0.66176474
862|0.56578946|0.8364312|0.54611653|0.66079295
864|0.56472796|0.8364312|0.5447942|0.6598241
865|0.56554306|0.8364312|0.5447942|0.6598241
867|0.56448597|0.8364312|0.54347825|0.65885794
869|0.5652985|0.837037|0.5445783|0.659854
873|0.566108|0.8376384|0.5456731|0.6608442
