N|Acuraccy|Precision|Recall|F-Measure
625|0.610338|0.76119405|0.60714287|0.6754967
627|0.610338|0.76119405|0.60714287|0.6754967
628|0.609127|0.76119405|0.60534126|0.6743802
629|0.609901|0.76119405|0.60534126|0.6743802
630|0.61067194|0.7620818|0.60650885|0.67545307
631|0.60946745|0.7620818|0.60471976|0.67434216
633|0.6102362|0.76296294|0.60588235|0.67540985
635|0.61100197|0.76383764|0.60703814|0.6764706
636|0.6098039|0.7610294|0.60703814|0.67536706
637|0.6105675|0.7610294|0.60703814|0.67536706
638|0.609375|0.7610294|0.6052632|0.6742671
639|0.609375|0.7610294|0.6052632|0.6742671
640|0.61013645|0.7610294|0.6052632|0.6742671
641|0.6108949|0.7619048|0.606414|0.6753247
642|0.61165047|0.76277375|0.60755813|0.6763754
643|0.6124031|0.76363635|0.6086956|0.67741936
644|0.6131528|0.76449275|0.60982656|0.67845654
645|0.6138996|0.76534295|0.610951|0.6794872
646|0.6146436|0.7661871|0.61206895|0.6805112
647|0.61346155|0.76344085|0.61206895|0.6794259
648|0.61228406|0.76344085|0.6103152|0.67834395
649|0.6111111|0.7607143|0.6103152|0.6772655
651|0.6118547|0.76156586|0.61142856|0.6782884
652|0.61259544|0.76156586|0.61142856|0.6782884
653|0.61333334|0.76156586|0.61142856|0.6782884
654|0.6121673|0.76156586|0.6096866|0.67721516
655|0.61100566|0.76156586|0.60795456|0.6761454
656|0.61174244|0.76156586|0.60795456|0.6761454
658|0.61247635|0.76241136|0.6090652|0.6771654
659|0.61247635|0.76241136|0.6090652|0.6771654
660|0.6132075|0.7632509|0.6101695|0.67817897
662|0.61393595|0.7632509|0.6101695|0.67817897
664|0.61278194|0.7605634|0.6101695|0.67711604
665|0.61350846|0.7614035|0.6112676|0.678125
666|0.6123595|0.75874126|0.6112676|0.67706704
667|0.61121494|0.75874126|0.60955054|0.67601246
668|0.6119403|0.75874126|0.60955054|0.67601246
