 "nameObj" , "predicate" , "nameDom" ,
 "golf-club head" , "domain_category" , "golf game" ,
 "clubhead" , "domain_category" , "golf" ,
 "clubhead" , "domain_category" , "golf game" ,
 "golf course" , "domain_category" , "golf" ,
 "golf course" , "domain_category" , "golf game" ,
 "links course" , "domain_category" , "golf" ,
 "links course" , "domain_category" , "golf game" ,
 "golf equipment" , "domain_category" , "golf" ,
 "golf equipment" , "domain_category" , "golf game" ,
 "driving range" , "domain_category" , "golf" ,
 "driving range" , "domain_category" , "golf game" ,
 "golf range" , "domain_category" , "golf" ,
 "golf range" , "domain_category" , "golf game" ,
 "Sangraal" , "domain_category" , "legend" ,
 "Sangraal" , "domain_category" , "fable" ,
 "Holy Grail" , "domain_category" , "legend" ,
 "Holy Grail" , "domain_category" , "fable" ,
 "grail" , "domain_category" , "legend" ,
 "grail" , "domain_category" , "fable" ,
 "grandstand" , "domain_category" , "performing arts" ,
 "griddle" , "domain_category" , "cooking" ,
 "griddle" , "domain_category" , "cookery" ,
 "griddle" , "domain_category" , "preparation" ,
 "grill" , "domain_category" , "cooking" ,
 "grill" , "domain_category" , "cookery" ,
 "grill" , "domain_category" , "preparation" ,
 "earth" , "domain_category" , "electricity" ,
 "guardhouse" , "domain_category" , "armed forces" ,
 "guardhouse" , "domain_category" , "armed services" ,
 "guardhouse" , "domain_category" , "military machine" ,
 "guardhouse" , "domain_category" , "military" ,
 "guardhouse" , "domain_category" , "war machine" ,
 "gun room" , "domain_category" , "armed forces" ,
 "gun room" , "domain_category" , "armed services" ,
 "gun room" , "domain_category" , "military machine" ,
 "gun room" , "domain_category" , "military" ,
 "gun room" , "domain_category" , "war machine" ,
 "gymnastic apparatus" , "domain_category" , "gymnastic exercise" ,
 "gymnastic apparatus" , "domain_category" , "gymnastics" ,
 "exerciser" , "domain_category" , "gymnastic exercise" ,
 "exerciser" , "domain_category" , "gymnastics" ,
 "habergeon" , "domain_category" , "Middle Ages" ,
 "habergeon" , "domain_category" , "Dark Ages" ,
 "hair space" , "domain_category" , "printing" ,
 "hair space" , "domain_category" , "printing process" ,
 "half track" , "domain_category" , "armed forces" ,
 "half track" , "domain_category" , "armed services" ,
 "half track" , "domain_category" , "military machine" ,
 "half track" , "domain_category" , "military" ,
 "half track" , "domain_category" , "war machine" ,
 "computer hardware" , "domain_category" , "computing" ,
 "computer hardware" , "domain_category" , "computer science" ,
 "hardware" , "domain_category" , "computing" ,
 "hardware" , "domain_category" , "computer science" ,
 "hardware" , "domain_category" , "armed forces" ,
 "hardware" , "domain_category" , "armed services" ,
 "hardware" , "domain_category" , "military machine" ,
 "hardware" , "domain_category" , "military" ,
 "hardware" , "domain_category" , "war machine" ,
 "harp" , "domain_category" , "music" ,
 "harness" , "domain_category" , "animal husbandry" ,
 "harrow" , "domain_category" , "farming" ,
 "harrow" , "domain_category" , "agriculture" ,
 "harrow" , "domain_category" , "husbandry" ,
 "hassock" , "domain_category" , "church" ,
 "hassock" , "domain_category" , "church service" ,
 "hatch" , "domain_category" , "handicraft" ,
 "headquarters" , "domain_category" , "armed forces" ,
 "headquarters" , "domain_category" , "armed services" ,
 "headquarters" , "domain_category" , "military machine" ,
 "headquarters" , "domain_category" , "military" ,
 "headquarters" , "domain_category" , "war machine" ,
 "headquarters" , "domain_category" , "armed forces" ,
 "headquarters" , "domain_category" , "armed services" ,
 "headquarters" , "domain_category" , "military machine" ,
 "headquarters" , "domain_category" , "military" ,
 "headquarters" , "domain_category" , "war machine" ,
 "HQ" , "domain_category" , "armed forces" ,
 "HQ" , "domain_category" , "armed services" ,
 "HQ" , "domain_category" , "military machine" ,
 "HQ" , "domain_category" , "military" ,
 "HQ" , "domain_category" , "war machine" ,
 "military headquarters" , "domain_category" , "armed forces" ,
 "military headquarters" , "domain_category" , "armed services" ,
 "military headquarters" , "domain_category" , "military machine" ,
 "military headquarters" , "domain_category" , "military" ,
 "military headquarters" , "domain_category" , "war machine" ,
 "home base" , "domain_category" , "ball" ,
 "home base" , "domain_category" , "baseball game" ,
 "home base" , "domain_category" , "baseball" ,
 "heel" , "domain_category" , "saltation" ,
 "heel" , "domain_category" , "dancing" ,
 "heel" , "domain_category" , "terpsichore" ,
 "heel" , "domain_category" , "dance" ,
 "heel" , "domain_category" , "dance" ,
 "heel" , "domain_category" , "golf" ,
 "heel" , "domain_category" , "golf game" ,
 "heel" , "domain_category" , "golf" ,
 "heel" , "domain_category" , "golf game" ,
 "hibachi" , "domain_category" , "cooking" ,
 "hibachi" , "domain_category" , "cookery" ,
 "hibachi" , "domain_category" , "preparation" ,
 "hob" , "domain_category" , "folklore" ,
 "hob" , "domain_category" , "folklore" ,
 "hodoscope" , "domain_category" , "natural philosophy" ,
 "hodoscope" , "domain_category" , "physics" ,
 "hoe" , "domain_category" , "farming" ,
 "hoe" , "domain_category" , "agriculture" ,
 "hoe" , "domain_category" , "husbandry" ,
 "hole" , "domain_category" , "golf" ,
 "hole" , "domain_category" , "golf game" ,
 "hole card" , "domain_category" , "stud poker" ,
 "hole card" , "domain_category" , "stud" ,
 "holy of holies" , "domain_category" , "Judaism" ,
 "sanctum sanctorum" , "domain_category" , "Judaism" ,
 "home court" , "domain_category" , "basketball" ,
 "home court" , "domain_category" , "hoops" ,
 "home court" , "domain_category" , "basketball game" ,
 "home plate" , "domain_category" , "ball" ,
 "home plate" , "domain_category" , "baseball game" ,
 "home plate" , "domain_category" , "baseball" ,
 "hoodoo" , "domain_category" , "geology" ,
 "hospital train" , "domain_category" , "armed forces" ,
 "hospital train" , "domain_category" , "armed services" ,
 "hospital train" , "domain_category" , "military machine" ,
 "hospital train" , "domain_category" , "military" ,
 "hospital train" , "domain_category" , "war machine" ,
 "hut" , "domain_category" , "armed forces" ,
 "hut" , "domain_category" , "armed services" ,
 "hut" , "domain_category" , "military machine" ,
 "hut" , "domain_category" , "military" ,
 "hut" , "domain_category" , "war machine" ,
 "field hut" , "domain_category" , "armed forces" ,
 "field hut" , "domain_category" , "armed services" ,
 "field hut" , "domain_category" , "military machine" ,
 "field hut" , "domain_category" , "military" ,
 "field hut" , "domain_category" , "war machine" ,
 "army hut" , "domain_category" , "armed forces" ,
 "army hut" , "domain_category" , "armed services" ,
 "army hut" , "domain_category" , "military machine" ,
 "army hut" , "domain_category" , "military" ,
 "army hut" , "domain_category" , "war machine" ,
 "hutment" , "domain_category" , "armed forces" ,
 "hutment" , "domain_category" , "armed services" ,
 "hutment" , "domain_category" , "military machine" ,
 "hutment" , "domain_category" , "military" ,
 "hutment" , "domain_category" , "war machine" ,
 "ice" , "domain_category" , "cooking" ,
 "ice" , "domain_category" , "cookery" ,
 "ice" , "domain_category" , "preparation" ,
 "ice skate" , "domain_category" , "sport" ,
 "ice skate" , "domain_category" , "athletics" ,
 "icon" , "domain_category" , "computing" ,
 "icon" , "domain_category" , "computer science" ,
 "import" , "domain_category" , "commercialism" ,
 "import" , "domain_category" , "commerce" ,
 "import" , "domain_category" , "mercantilism" ,
 "import" , "domain_category" , "computing" ,
 "import" , "domain_category" , "computer science" ,
 "dip circle" , "domain_category" , "airplane" ,
 "dip circle" , "domain_category" , "plane" ,
 "dip circle" , "domain_category" , "aeroplane" ,
 "index register" , "domain_category" , "computing" ,
 "index register" , "domain_category" , "computer science" ,
 "indicator" , "domain_category" , "chemistry" ,
 "indicator" , "domain_category" , "chemical science" ,
 "inlay" , "domain_category" , "handicraft" ,
 "inlay" , "domain_category" , "dental medicine" ,
 "inlay" , "domain_category" , "odontology" ,
 "inlay" , "domain_category" , "dentistry" ,
 "input" , "domain_category" , "computing" ,
 "input" , "domain_category" , "computer science" ,
 "interface" , "domain_category" , "computing" ,
 "interface" , "domain_category" , "computer science" ,
 "interface" , "domain_category" , "physical chemistry" ,
 "interface" , "domain_category" , "computing" ,
 "interface" , "domain_category" , "computer science" ,
 "port" , "domain_category" , "computing" ,
 "port" , "domain_category" , "computer science" ,
 "port" , "domain_category" , "ship" ,
 "net" , "domain_category" , "soccer" ,
 "net" , "domain_category" , "association football" ,
 "net" , "domain_category" , "hockey" ,
 "net" , "domain_category" , "field hockey" ,
 "Jacob's ladder" , "domain_category" , "sailing" ,
 "Jacob's ladder" , "domain_category" , "seafaring" ,
 "Jacob's ladder" , "domain_category" , "navigation" ,
 "pilot ladder" , "domain_category" , "sailing" ,
 "pilot ladder" , "domain_category" , "seafaring" ,
 "pilot ladder" , "domain_category" , "navigation" ,
 "jack ladder" , "domain_category" , "sailing" ,
 "jack ladder" , "domain_category" , "seafaring" ,
 "jack ladder" , "domain_category" , "navigation" ,
 "jail" , "domain_category" , "law" ,
 "jail" , "domain_category" , "jurisprudence" ,
 "gaol" , "domain_category" , "law" ,
 "gaol" , "domain_category" , "jurisprudence" ,
 "japan" , "domain_category" , "handicraft" ,
 "joint" , "domain_category" , "woodwork" ,
 "joint" , "domain_category" , "woodworking" ,
 "joint" , "domain_category" , "carpentry" ,
 "joint" , "domain_category" , "anatomy" ,
 "joint" , "domain_category" , "general anatomy" ,
 "jug" , "domain_category" , "cooking" ,
 "jug" , "domain_category" , "cookery" ,
 "jug" , "domain_category" , "preparation" ,
 "jug" , "domain_category" , "law" ,
 "jug" , "domain_category" , "jurisprudence" ,
 "voodoo" , "domain_category" , "Haiti" ,
 "voodoo" , "domain_category" , "Republic of Haiti" ,
 "conjunction" , "domain_category" , "astronomy" ,
 "conjunction" , "domain_category" , "uranology" ,
 "Kaaba" , "domain_category" , "Muhammadanism" ,
 "Kaaba" , "domain_category" , "Muslimism" ,
 "Kaaba" , "domain_category" , "Islamism" ,
 "Kaaba" , "domain_category" , "Islam" ,
 "Kaaba" , "domain_category" , "Mohammedanism" ,
 "Caaba" , "domain_category" , "Muhammadanism" ,
 "Caaba" , "domain_category" , "Muslimism" ,
 "Caaba" , "domain_category" , "Islamism" ,
 "Caaba" , "domain_category" , "Islam" ,
 "Caaba" , "domain_category" , "Mohammedanism" ,
 "kanzu" , "domain_category" , "Swahili" ,
 "kayak" , "domain_category" , "sport" ,
 "kayak" , "domain_category" , "athletics" ,
 "kern" , "domain_category" , "printing" ,
 "kern" , "domain_category" , "printing process" ,
 "kern" , "domain_category" , "printing" ,
 "kern" , "domain_category" , "printing process" ,
 "kettle" , "domain_category" , "geology" ,
 "key" , "domain_category" , "basketball" ,
 "key" , "domain_category" , "hoops" ,
 "key" , "domain_category" , "basketball game" ,
 "key" , "domain_category" , "music" ,
 "king" , "domain_category" , "draughts" ,
 "king" , "domain_category" , "checkers" ,
 "king" , "domain_category" , "chess game" ,
 "king" , "domain_category" , "chess" ,
 "knight" , "domain_category" , "chess game" ,
 "knight" , "domain_category" , "chess" ,
 "knit" , "domain_category" , "handicraft" ,
 "knocker" , "domain_category" , "Yiddish" ,
 "lace" , "domain_category" , "cooking" ,
 "lace" , "domain_category" , "cookery" ,
 "lace" , "domain_category" , "preparation" ,
 "lace" , "domain_category" , "handicraft" ,
 "lace" , "domain_category" , "handicraft" ,
 "lacquer" , "domain_category" , "handicraft" ,
 "shade" , "domain_category" , "artistic production" ,
 "shade" , "domain_category" , "art" ,
 "shade" , "domain_category" , "artistic creation" ,
 "landscape" , "domain_category" , "horticulture" ,
 "landscape" , "domain_category" , "gardening" ,
 "landscape" , "domain_category" , "horticulture" ,
 "landscape" , "domain_category" , "gardening" ,
 "lanyard" , "domain_category" , "sailing" ,
 "lanyard" , "domain_category" , "seafaring" ,
 "lanyard" , "domain_category" , "navigation" ,
 "laniard" , "domain_category" , "sailing" ,
 "laniard" , "domain_category" , "seafaring" ,
 "laniard" , "domain_category" , "navigation" ,
 "latrine" , "domain_category" , "armed forces" ,
 "latrine" , "domain_category" , "armed services" ,
 "latrine" , "domain_category" , "military machine" ,
 "latrine" , "domain_category" , "military" ,
 "latrine" , "domain_category" , "war machine" ,
 "laurel" , "domain_category" , "antiquity" ,
 "laurel wreath" , "domain_category" , "antiquity" ,
 "bay wreath" , "domain_category" , "antiquity" ,
 "lead line" , "domain_category" , "sailing" ,
 "lead line" , "domain_category" , "seafaring" ,
 "lead line" , "domain_category" , "navigation" ,
 "sounding line" , "domain_category" , "sailing" ,
 "sounding line" , "domain_category" , "seafaring" ,
 "sounding line" , "domain_category" , "navigation" ,
